"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","24","AGO","Angola","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","120000","false","0","false","0","1011024","1011024","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","24","AGO","Angola","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","105000","false","0","false","0","819095.378","819095.378","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","24","AGO","Angola","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","145000","false","0","false","0","923506.432","923506.432","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","24","AGO","Angola","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","175000","false","0","false","0","995800.283","995800.283","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","24","AGO","Angola","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","390000","false","0","false","0","2030001.222","2030001.222","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","24","AGO","Angola","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","270000","false","0","false","0","2324976.696","2324976.696","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","24","AGO","Angola","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","165000","false","0","false","0","1354543.58","1354543.58","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","24","AGO","Angola","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","90000","false","0","false","0","721634.771","721634.771","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3000","false","0","false","0","15897.507","15897.507","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2000","false","0","false","0","10377.746","10377.746","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2000","false","0","false","0","6345.952","6345.952","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2000","false","0","false","0","6594.493","6594.493","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3692","false","0","false","0","6282.123","6282.123","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5400","false","0","false","0","5179.355","5179.355","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","660","false","0","false","0","2263.976","2263.976","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5400","false","0","false","0","4928.897","4928.897","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2000","false","0","false","0","9218.88","9218.88","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2000","false","0","false","0","10916.928","10916.928","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","36","AUS","Australia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6761","false","0","false","0","43286.993","43286.993","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","36","AUS","Australia","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","283","false","0","false","0","3293.135","3293.135","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","36","AUS","Australia","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","26","false","0","false","0","6386.697","6386.697","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","36","AUS","Australia","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","60","false","0","false","0","4558.075","4558.075","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","36","AUS","Australia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","18868","false","0","false","0","42807.456","42807.456","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","36","AUS","Australia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","560","false","0","false","0","2639.375","2639.375","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","M","Import","40","AUT","Austria","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","69701","false","0","false","423017.914","0","423017.914","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","47","false","0","false","0","216.107","216.107","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","175","false","0","false","0","1913.188","1913.188","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","47","false","0","false","0","186.157","186.157","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","M","Import","40","AUT","Austria","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","36769","false","0","false","230809.386","0","230809.386","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","132","false","0","false","0","846.449","846.449","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","22823","false","0","false","0","59549.124","59549.124","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","74","false","0","false","0","443.259","443.259","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","24191","false","0","false","0","61224.665","61224.665","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","799","false","0","false","0","2655.698","2655.698","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","M","Import","40","AUT","Austria","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","22923","false","0","false","144988.93","0","144988.93","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","22","false","0","false","0","290.074","290.074","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","240","false","0","false","0","365.341","365.341","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","9","false","0","false","0","118.842","118.842","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","37","false","0","false","0","534.158","534.158","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","65","false","0","false","0","745.448","745.448","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","212","false","0","false","0","2368.023","2368.023","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","13","false","0","false","0","174.548","174.548","0","false","true",
